"﻿id","Дата и время","ИНН","IDПользователя","Товар","Бренд","Теги","Цена","Кол-во","Сумма","Кэшбэк"
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","багет традиционный 230г",,"багет; продукты; хлеб и сладости; хлеб",33.99,1.0,33.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","вода мин.borjomi боржоми пит.леч.ст.0.5l","borjom","вода минеральная; продукты; напитки",59.89,2.0,119.78,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","диски ватные aura 100шт","aura",,56.89,1.0,56.89,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","капсулы д/стирки ariel touch of lenor30ш","ariel","капсулы для стирки; капсулы; хозяйственные товары; уход за бельем",484.24,1.0,484.24,48.42
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","карбонад черкизово берлинс нар 100г","черкизово",,139.99,1.0,139.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","кофе lavazza эспрессо молотый ж/б250г",,,379.99,1.0,379.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","крекер яшкино французский с кунжутом185г","яшкино","кондитерка",42.39,1.0,42.39,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","майонез слобода на пер яйцах 67% 400мл","слобода","соус/майонез/кетчуп; майонез; продукты",59.99,1.0,59.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","маслины maestro de oliva с косточкой 360",,"консервы; овощные; продукты; маслины",117.99,1.0,117.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","масло брест-литовск 82,5% 180г","брест-литовск",,143.89,1.0,143.89,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","молоко мз пискаревск паст пискар2,5% 900",,"молоко; продукты; молоко/сыр/яйца",53.89,1.0,53.89,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","оливки maestro de oliva б/к полимер 175г",,"овощные; консервы; продукты; оливки",85.99,1.0,85.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","п/ф говядина тазобедр. часть б/к кат.а",,"продукты; говядина; мясо/рыба",549.99,0.398,218.9,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","п/ф стейк из лосося атл.охл вес",,,750.88,1.278,959.62,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","п/ф тунец стейк (из зам сырья)вес",,,736.88,0.334,246.12,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","пакет лента средний майка 12кг","лента","прочее; упаковка; пакеты",6.99,3.0,20.97,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","палочки ватные 365 дней пакет 100шт","365 дней",,8.59,2.0,17.18,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","пельмени окраина домашние 900г",,"полуфабрикаты и готовые блюда; продукты; пельмени",435.99,1.0,435.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","петрушка свежая 50г",,"продукты; петрушка; овощи/фрукты/ягоды; зелень",22.99,1.0,22.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","р/к тунец fortuna кусочками в с/с 185г",,"тунец; рыбные; продукты; консервы",99.89,3.0,299.67,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","салат грация вес",,,419.9,0.13,54.59,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","салат лента листовой фриллис 1шт",,,69.99,1.0,69.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","салат оливье классический вес",,,289.9,0.202,58.56,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","сметана домик в деревне 15% м/ст 300г","домик в деревне",,52.99,1.0,52.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","сыр milkana grandblu голуб плес 56% 100г","grandblu",,114.99,1.0,114.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","томаты коктейльные на ветке 450г",,,129.99,1.0,129.99,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","торт фили-бейкер панчо бисквитный 1000г",,"хлеб и сладости; продукты; торт",277.31,1.0,277.31,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","треска филе б/к охл вес 1кг",,,405.29,0.692,280.46,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","чай richard royal ceylon кр/лист 180г","richard","чай; завариваемые напитки; продукты",214.79,1.0,214.79,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","шок ritter sport цельн.лесн.орех бел100г","ritter sport","хлеб и сладости; кондитерские изделия; продукты; шоколад",69.89,1.0,69.89,
"0036d8477f8f719dad67a11747c1658e","22.12.2019 19:02","7814148471","c13483ad0c0359e791c8b4a5a5cbd98f","яйцо курин роскар стол экстр с0 15шт",,"яйцо; молоко/сыр/яйца; куриное; продукты",99.99,1.0,99.99,
"00373e77261fe2ac3ea78cf6bdce5da0","03.01.2020 15:10","2310031475","16baa912c3d9de3bfc8f714f2da63223","gillette fusion proglide гель д/брит","gillette","гель для бритья; личная гигиена; красота и здоровье; средство для бритья",239.0,1.0,239.0,23.9
"00373e77261fe2ac3ea78cf6bdce5da0","03.01.2020 15:10","2310031475","16baa912c3d9de3bfc8f714f2da63223","gillette series бальзам п/бритья д/ч","gillette",,249.0,1.0,249.0,24.9
"00373e77261fe2ac3ea78cf6bdce5da0","03.01.2020 15:10","2310031475","16baa912c3d9de3bfc8f714f2da63223","nivea лосьон п/бритья серебряная защ","nivea",,359.9,1.0,359.9,
"00373e77261fe2ac3ea78cf6bdce5da0","03.01.2020 15:10","2310031475","16baa912c3d9de3bfc8f714f2da63223","пакет с пластмас ручками 38*35+10 ми",,,24.9,1.0,24.9,
"003784699c4db34372b007f03ab007a0","16.01.2020 17:52","2310031475","a6b87aa774dcac8722577a10a3823ae8","always ultra прокладки normal/light 10шт(проктер","always","single; красота и здоровье; прокладки; личная гигиена",69.0,1.0,69.0,6.9
"003784699c4db34372b007f03ab007a0","16.01.2020 17:52","2310031475","a6b87aa774dcac8722577a10a3823ae8","la fresh прокладки comfort soft 10шт(хайджин):20",,"личная гигиена; прокладки; красота и здоровье",35.0,1.0,35.0,
"003784699c4db34372b007f03ab007a0","16.01.2020 17:52","2310031475","a6b87aa774dcac8722577a10a3823ae8","пакет магнит косметик мал(пластиктрейд):300/2700","магнит косметик","упаковка; пакеты; прочее",3.9,1.0,3.9,
"00379fe5c94289092a1bd292dde3a028","25.12.2019 19:23","7814148471","541e0fc91dbbf50a25c1d2e6204c4b2a","биопродукт к/м кеф bioбаланс lactob 930","био баланс","молоко/сыр/яйца; йогурт; продукты",79.29,1.0,79.29,
"00379fe5c94289092a1bd292dde3a028","25.12.2019 19:23","7814148471","541e0fc91dbbf50a25c1d2e6204c4b2a","блок д/унит domestos power 5 хлор криста","domestos","средство для мытья туалета; средства для мытья туалета и ванны; хозяйственные товары",121.09,1.0,121.09,
"00379fe5c94289092a1bd292dde3a028","25.12.2019 19:23","7814148471","541e0fc91dbbf50a25c1d2e6204c4b2a","г/ц цыпленок-гриль вес",,,229.9,1.238,284.62,
"00379fe5c94289092a1bd292dde3a028","25.12.2019 19:23","7814148471","541e0fc91dbbf50a25c1d2e6204c4b2a","молоко простоквашино паст 2,5% п/э 930мл","простоквашино","молоко/сыр/яйца; продукты; 2.5%; молоко",51.89,1.0,51.89,
"00379fe5c94289092a1bd292dde3a028","25.12.2019 19:23","7814148471","541e0fc91dbbf50a25c1d2e6204c4b2a","нап-ль лента д/кош туал впит сил 1,7кг",,,249.63,1.0,249.63,
"00379fe5c94289092a1bd292dde3a028","25.12.2019 19:23","7814148471","541e0fc91dbbf50a25c1d2e6204c4b2a","освеж возд airwick гавайский ритм 240мл",,,69.99,1.0,69.99,
"00379fe5c94289092a1bd292dde3a028","25.12.2019 19:23","7814148471","541e0fc91dbbf50a25c1d2e6204c4b2a","прокладки discreet deo sprbreeze 60шт","discreet","личная гигиена; прокладки; красота и здоровье",161.49,1.0,161.49,17.15
"0037cb709e38bf3d4e73b3c2dbc142d0","31.01.2020 17:35","2310031475","d7b68d4f6f135ebcb3eac1089637db20","always ежедневные прокладки normal 20шт(procter)","always","красота и здоровье; прокладки; ежедневные; неззащ; личная гигиена",89.0,1.0,89.0,89.0
"0038764faf7e12997f412813e07fb533","08.01.2020 20:44","7825706086","42b1fcf46bedfd76220c9d6e1bf7367f","2050868 discr.прокл.водн.лил.ежед. 60шт","discreet","личная гигиена; ежедневные; красота и здоровье; прокладки",134.99,1.0,134.99,14.5
"0038764faf7e12997f412813e07fb533","08.01.2020 20:44","7825706086","42b1fcf46bedfd76220c9d6e1bf7367f","3095677 огурцы среднеплодные глад.1кг",,"огурцы; овощи; овощи/фрукты/ягоды; продукты",149.99,0.36,54.0,
"0038764faf7e12997f412813e07fb533","08.01.2020 20:44","7825706086","42b1fcf46bedfd76220c9d6e1bf7367f","3263196 к.ц.салф.бум.бел.1сл. 100шт",,"бумага/салфетки; салфетки; хозяйственные товары",16.19,1.0,16.19,
"0038764faf7e12997f412813e07fb533","08.01.2020 20:44","7825706086","42b1fcf46bedfd76220c9d6e1bf7367f","3383918 alp.gold шок.молоч.90г","alpen gold","шоколад; плитка; продукты; хлеб и сладости; кондитерские изделия",39.99,1.0,39.99,
"0038764faf7e12997f412813e07fb533","08.01.2020 20:44","7825706086","42b1fcf46bedfd76220c9d6e1bf7367f","3625220 полев.хл.хлеб пшеничный 500г",,,20.79,1.0,20.79,
"0038764faf7e12997f412813e07fb533","08.01.2020 20:44","7825706086","42b1fcf46bedfd76220c9d6e1bf7367f","3636768 ур.хл.тесто дрож.сдоб.1кг",,,63.99,1.0,63.99,
"0038764faf7e12997f412813e07fb533","08.01.2020 20:44","7825706086","42b1fcf46bedfd76220c9d6e1bf7367f","3646389 к.ц.пал.краб.имит.из сурим.180г",,"продукты; крабовые палочки; мясо/рыба; рыба",39.99,3.0,119.97,
"0038764faf7e12997f412813e07fb533","08.01.2020 20:44","7825706086","42b1fcf46bedfd76220c9d6e1bf7367f","3672871 kitkat шок.sen.капуч/карам.112г","kit kat","хлеб и сладости; кондитерские изделия; шоколад; продукты",59.99,1.0,59.99,
"0038764faf7e12997f412813e07fb533","08.01.2020 20:44","7825706086","42b1fcf46bedfd76220c9d6e1bf7367f","3970786 soff.бум.prem.nat.туал.3сл.8рул","soffione",,125.99,1.0,125.99,
"0038764faf7e12997f412813e07fb533","08.01.2020 20:44","7825706086","42b1fcf46bedfd76220c9d6e1bf7367f","60526 апельсины 1кг",,,93.99,1.12,105.27,
"00388c303cf377ed99a1863be059f9f8","16.12.2019 13:03","7728029110","c59791e6cb6e088d1078d3f684079c86","3608929 nesc.нап.коф.3в1 кар.вк.раст16г",,"завариваемые напитки; кофейный напиток; продукты",10.99,1.0,10.99,
"00388c303cf377ed99a1863be059f9f8","16.12.2019 13:03","7728029110","c59791e6cb6e088d1078d3f684079c86","3668337 вкусн.мол.топ.ул/паст.3,2% 900г",,,75.99,1.0,75.99,
"00388c303cf377ed99a1863be059f9f8","16.12.2019 13:03","7728029110","c59791e6cb6e088d1078d3f684079c86","39124 alw.проклад.ultr.night duo 14шт","always","красота и здоровье; пятерочка; ultra; 14; прокладки; duonight; личная гигиена",187.0,1.0,187.0,158.7
"0038da199e5a206ecf870cc01a607b0f","02.12.2019 17:45","2310031475","870d13f3e73b352ed47447eacf51112e","discreet deo ежедн прокладки waterlily 60 шт (пр","discreet","личная гигиена; красота и здоровье; прокладки",109.9,1.0,109.9,12.99
"0038da199e5a206ecf870cc01a607b0f","02.12.2019 17:45","2310031475","870d13f3e73b352ed47447eacf51112e","hochland сыр плавл сливоч 55 % сегм 140г (хохлан","hochland","молоко/сыр/яйца; продукты; плавленный; сыр",89.9,1.0,89.9,
